"YYBM","PSDBM","PSDBH","YPBM","SCPH","CRKSL","PSDMXBH"
"G3481245X","G3481245X01","P2016101900000001","113823","1","1","P2016101900000001-0104"
"G3481245X","G3481245X01","P2016101900000001","110357","1","1","P2016101900000001-0391"
"G3481245X","G3481245X01","P2016101900000001","111039","1","1","P2016101900000001-0357"
"G3481245X","G3481245X01","P2016101900000001","111155","1","1","P2016101900000001-0343"
"G3481245X","G3481245X01","P2016101900000001","103429","1","1","P2016101900000001-0453"
"G3481245X","G3481245X01","P2016101900000001","108153","1","1","P2016101900000001-0310"
"G3481245X","G3481245X01","P2016101900000001","100887","1","1","P2016101900000001-0373"
"G3481245X","G3481245X01","P2016101900000001","101639","1","1","P2016101900000001-0348"
"G3481245X","G3481245X01","P2016101900000001","101613","1","1","P2016101900000001-0122"
"G3481245X","G3481245X01","P2016101900000001","102597","1","1","P2016101900000001-0220"
"G3481245X","G3481245X01","P2016101900000001","100883","1","1","P2016101900000001-0273"
"G3481245X","G3481245X01","P2016101900000001","111043","1","1","P2016101900000001-0232"
"G3481245X","G3481245X01","P2016101900000001","117449","1","1","P2016101900000001-0135"
"G3481245X","G3481245X01","P2016101900000001","108549","1","1","P2016101900000001-0408"
"G3481245X","G3481245X01","P2016101900000001","105005","1","1","P2016101900000001-0095"
"G3481245X","G3481245X01","P2016101900000001","103497","1","1","P2016101900000001-0307"
"G3481245X","G3481245X01","P2016101900000001","117639","1","1","P2016101900000001-0058"
"G3481245X","G3481245X01","P2016101900000001","113127","1","1","P2016101900000001-0143"
"G3481245X","G3481245X01","P2016101900000001","114337","1","1","P2016101900000001-0038"
"G3481245X","G3481245X01","P2016101900000001","108521","1","1","P2016101900000001-0500"
"G3481245X","G3481245X01","P2016101900000001","103427","1","1","P2016101900000001-0483"
"G3481245X","G3481245X01","P2016101900000001","108343","1","1","P2016101900000001-0443"
"G3481245X","G3481245X01","P2016101900000001","111103","1","1","P2016101900000001-0445"
"G3481245X","G3481245X01","P2016101900000001","108117","1","1","P2016101900000001-0030"
"G3481245X","G3481245X01","P2016101900000001","110363","1","1","P2016101900000001-0292"
"G3481245X","G3481245X01","P2016101900000001","114321","1","1","P2016101900000001-0365"
"G3481245X","G3481245X01","P2016101900000001","112977","1","1","P2016101900000001-0278"
"G3481245X","G3481245X01","P2016101900000001","106077","1","1","P2016101900000001-0418"
"G3481245X","G3481245X01","P2016101900000001","108109","1","1","P2016101900000001-0468"
"G3481245X","G3481245X01","P2016101900000001","113829","1","1","P2016101900000001-0200"
"G3481245X","G3481245X01","P2016101900000001","114134","1","1","P2016101900000001-0333"
"G3481245X","G3481245X01","P2016101900000001","108255","1","1","P2016101900000001-0412"
"G3481245X","G3481245X01","P2016101900000001","109461","1","1","P2016101900000001-0390"
"G3481245X","G3481245X01","P2016101900000001","118041","1","1","P2016101900000001-0280"
"G3481245X","G3481245X01","P2016101900000001","106327","1","1","P2016101900000001-0223"
"G3481245X","G3481245X01","P2016101900000001","117739","1","1","P2016101900000001-0300"
"G3481245X","G3481245X01","P2016101900000001","100985","1","1","P2016101900000001-0486"
"G3481245X","G3481245X01","P2016101900000001","109407","1","1","P2016101900000001-0376"
"G3481245X","G3481245X01","P2016101900000001","100435","1","1","P2016101900000001-0242"
"G3481245X","G3481245X01","P2016101900000001","114757","1","1","P2016101900000001-0112"
"G3481245X","G3481245X01","P2016101900000001","109437","1","1","P2016101900000001-0230"
"G3481245X","G3481245X01","P2016101900000001","101525","1","1","P2016101900000001-0382"
"G3481245X","G3481245X01","P2016101900000001","108557","1","1","P2016101900000001-0295"
"G3481245X","G3481245X01","P2016101900000001","113775","1","1","P2016101900000001-0057"
"G3481245X","G3481245X01","P2016101900000001","112369","1","1","P2016101900000001-0473"
"G3481245X","G3481245X01","P2016101900000001","109401","1","1","P2016101900000001-0060"
"G3481245X","G3481245X01","P2016101900000001","106321","1","1","P2016101900000001-0266"
"G3481245X","G3481245X01","P2016101900000001","105357","1","1","P2016101900000001-0164"
"G3481245X","G3481245X01","P2016101900000001","114709","1","1","P2016101900000001-0475"
"G3481245X","G3481245X01","P2016101900000001","112967","1","1","P2016101900000001-0139"
"G3481245X","G3481245X01","P2016101900000001","103431","1","1","P2016101900000001-0068"
"G3481245X","G3481245X01","P2016101900000001","110379","1","1","P2016101900000001-0216"
"G3481245X","G3481245X01","P2016101900000001","101349","1","1","P2016101900000001-0106"
"G3481245X","G3481245X01","P2016101900000001","109473","1","1","P2016101900000001-0246"
"G3481245X","G3481245X01","P2016101900000001","115339","1","1","P2016101900000001-0019"
"G3481245X","G3481245X01","P2016101900000001","111073","1","1","P2016101900000001-0262"
"G3481245X","G3481245X01","P2016101900000001","108523","1","1","P2016101900000001-0491"
"G3481245X","G3481245X01","P2016101900000001","111175","1","1","P2016101900000001-0370"
"G3481245X","G3481245X01","P2016101900000001","113119","1","1","P2016101900000001-0297"
"G3481245X","G3481245X01","P2016101900000001","104531","1","1","P2016101900000001-0293"
"G3481245X","G3481245X01","P2016101900000001","114711","1","1","P2016101900000001-0215"
"G3481245X","G3481245X01","P2016101900000001","108137","1","1","P2016101900000001-0003"
"G3481245X","G3481245X01","P2016101900000001","100031","1","1","P2016101900000001-0177"
"G3481245X","G3481245X01","P2016101900000001","108187","1","1","P2016101900000001-0409"
"G3481245X","G3481245X01","P2016101900000001","111805","1","1","P2016101900000001-0077"
"G3481245X","G3481245X01","P2016101900000001","100054","1","1","P2016101900000001-0318"
"G3481245X","G3481245X01","P2016101900000001","105607","1","1","P2016101900000001-0261"
"G3481245X","G3481245X01","P2016101900000001","104121","1","1","P2016101900000001-0062"
"G3481245X","G3481245X01","P2016101900000001","115353","1","1","P2016101900000001-0476"
"G3481245X","G3481245X01","P2016101900000001","104529","1","1","P2016101900000001-0006"
"G3481245X","G3481245X01","P2016101900000001","106203","1","1","P2016101900000001-0043"
"G3481245X","G3481245X01","P2016101900000001","100979","1","1","P2016101900000001-0192"
"G3481245X","G3481245X01","P2016101900000001","103487","1","1","P2016101900000001-0401"
"G3481245X","G3481245X01","P2016101900000001","100933","1","1","P2016101900000001-0290"
"G3481245X","G3481245X01","P2016101900000001","114577","1","1","P2016101900000001-0146"
"G3481245X","G3481245X01","P2016101900000001","109429","1","1","P2016101900000001-0157"
"G3481245X","G3481245X01","P2016101900000001","100953","1","1","P2016101900000001-0484"
"G3481245X","G3481245X01","P2016101900000001","111057","1","1","P2016101900000001-0035"
"G3481245X","G3481245X01","P2016101900000001","103763","1","1","P2016101900000001-0099"
"G3481245X","G3481245X01","P2016101900000001","109457","1","1","P2016101900000001-0046"
"G3481245X","G3481245X01","P2016101900000001","110381","1","1","P2016101900000001-0276"
"G3481245X","G3481245X01","P2016101900000001","114165","1","1","P2016101900000001-0328"
"G3481245X","G3481245X01","P2016101900000001","113815","1","1","P2016101900000001-0371"
"G3481245X","G3481245X01","P2016101900000001","115369","1","1","P2016101900000001-0052"
"G3481245X","G3481245X01","P2016101900000001","104163","1","1","P2016101900000001-0094"
"G3481245X","G3481245X01","P2016101900000001","110375","1","1","P2016101900000001-0193"
"G3481245X","G3481245X01","P2016101900000001","107235","1","1","P2016101900000001-0447"
"G3481245X","G3481245X01","P2016101900000001","101095","1","1","P2016101900000001-0345"
"G3481245X","G3481245X01","P2016101900000001","106189","1","1","P2016101900000001-0089"
"G3481245X","G3481245X01","P2016101900000001","117589","1","1","P2016101900000001-0439"
"G3481245X","G3481245X01","P2016101900000001","107291","1","1","P2016101900000001-0452"
"G3481245X","G3481245X01","P2016101900000001","115549","1","1","P2016101900000001-0395"
"G3481245X","G3481245X01","P2016101900000001","114373","1","1","P2016101900000001-0102"
"G3481245X","G3481245X01","P2016101900000001","107265","1","1","P2016101900000001-0185"
"G3481245X","G3481245X01","P2016101900000001","108229","1","1","P2016101900000001-0150"
"G3481245X","G3481245X01","P2016101900000001","102609","1","1","P2016101900000001-0124"
"G3481245X","G3481245X01","P2016101900000001","117447","1","1","P2016101900000001-0016"
"G3481245X","G3481245X01","P2016101900000001","108233","1","1","P2016101900000001-0174"
"G3481245X","G3481245X01","P2016101900000001","114927","1","1","P2016101900000001-0400"
"G3481245X","G3481245X01","P2016101900000001","104179","1","1","P2016101900000001-0416"
"G3481245X","G3481245X01","P2016101900000001","111143","1","1","P2016101900000001-0411"
"G3481245X","G3481245X01","P2016101900000001","102551","1","1","P2016101900000001-0424"
"G3481245X","G3481245X01","P2016101900000001","114707","1","1","P2016101900000001-0125"
"G3481245X","G3481245X01","P2016101900000001","100025","1","1","P2016101900000001-0171"
"G3481245X","G3481245X01","P2016101900000001","114755","1","1","P2016101900000001-0305"
"G3481245X","G3481245X01","P2016101900000001","114323","1","1","P2016101900000001-0258"
"G3481245X","G3481245X01","P2016101900000001","111091","1","1","P2016101900000001-0087"
"G3481245X","G3481245X01","P2016101900000001","116323","1","1","P2016101900000001-0499"
"G3481245X","G3481245X01","P2016101900000001","111049","1","1","P2016101900000001-0366"
"G3481245X","G3481245X01","P2016101900000001","111535","1","1","P2016101900000001-0007"
"G3481245X","G3481245X01","P2016101900000001","114363","1","1","P2016101900000001-0446"
"G3481245X","G3481245X01","P2016101900000001","117443","1","1","P2016101900000001-0202"
"G3481245X","G3481245X01","P2016101900000001","113237","1","1","P2016101900000001-0162"
"G3481245X","G3481245X01","P2016101900000001","104971","1","1","P2016101900000001-0033"
"G3481245X","G3481245X01","P2016101900000001","107287","1","1","P2016101900000001-0298"
"G3481245X","G3481245X01","P2016101900000001","104517","1","1","P2016101900000001-0275"
"G3481245X","G3481245X01","P2016101900000001","100911","1","1","P2016101900000001-0342"
"G3481245X","G3481245X01","P2016101900000001","117615","1","1","P2016101900000001-0456"
"G3481245X","G3481245X01","P2016101900000001","102595","1","1","P2016101900000001-0471"
"G3481245X","G3481245X01","P2016101900000001","102567","1","1","P2016101900000001-0252"
"G3481245X","G3481245X01","P2016101900000001","108509","1","1","P2016101900000001-0432"
"G3481245X","G3481245X01","P2016101900000001","109565","1","1","P2016101900000001-0488"
"G3481245X","G3481245X01","P2016101900000001","117423","1","1","P2016101900000001-0272"
"G3481245X","G3481245X01","P2016101900000001","105923","1","1","P2016101900000001-0361"
"G3481245X","G3481245X01","P2016101900000001","113243","1","1","P2016101900000001-0455"
"G3481245X","G3481245X01","P2016101900000001","108171","1","1","P2016101900000001-0288"
"G3481245X","G3481245X01","P2016101900000001","100007","1","1","P2016101900000001-0105"
"G3481245X","G3481245X01","P2016101900000001","108115","1","1","P2016101900000001-0284"
"G3481245X","G3481245X01","P2016101900000001","104541","1","1","P2016101900000001-0050"
"G3481245X","G3481245X01","P2016101900000001","100001","1","1","P2016101900000001-0110"
"G3481245X","G3481245X01","P2016101900000001","103425","1","1","P2016101900000001-0461"
"G3481245X","G3481245X01","P2016101900000001","108219","1","1","P2016101900000001-0114"
"G3481245X","G3481245X01","P2016101900000001","109463","1","1","P2016101900000001-0234"
"G3481245X","G3481245X01","P2016101900000001","106081","1","1","P2016101900000001-0259"
"G3481245X","G3481245X01","P2016101900000001","103141","1","1","P2016101900000001-0071"
"G3481245X","G3481245X01","P2016101900000001","101441","1","1","P2016101900000001-0022"
"G3481245X","G3481245X01","P2016101900000001","105943","1","1","P2016101900000001-0197"
"G3481245X","G3481245X01","P2016101900000001","108185","1","1","P2016101900000001-0397"
"G3481245X","G3481245X01","P2016101900000001","113161","1","1","P2016101900000001-0219"
"G3481245X","G3481245X01","P2016101900000001","102603","1","1","P2016101900000001-0257"
"G3481245X","G3481245X01","P2016101900000001","116289","1","1","P2016101900000001-0118"
"G3481245X","G3481245X01","P2016101900000001","114965","1","1","P2016101900000001-0442"
"G3481245X","G3481245X01","P2016101900000001","113773","1","1","P2016101900000001-0001"
"G3481245X","G3481245X01","P2016101900000001","100921","1","1","P2016101900000001-0084"
"G3481245X","G3481245X01","P2016101900000001","103423","1","1","P2016101900000001-0069"
"G3481245X","G3481245X01","P2016101900000001","114575","1","1","P2016101900000001-0115"
"G3481245X","G3481245X01","P2016101900000001","111685","1","1","P2016101900000001-0031"
"G3481245X","G3481245X01","P2016101900000001","114132","1","1","P2016101900000001-0420"
"G3481245X","G3481245X01","P2016101900000001","106209","1","1","P2016101900000001-0198"
"G3481245X","G3481245X01","P2016101900000001","109443","1","1","P2016101900000001-0065"
"G3481245X","G3481245X01","P2016101900000001","115341","1","1","P2016101900000001-0303"
"G3481245X","G3481245X01","P2016101900000001","101351","1","1","P2016101900000001-0169"
"G3481245X","G3481245X01","P2016101900000001","101233","1","1","P2016101900000001-0186"
"G3481245X","G3481245X01","P2016101900000001","114197","1","1","P2016101900000001-0399"
"G3481245X","G3481245X01","P2016101900000001","112687","1","1","P2016101900000001-0041"
"G3481245X","G3481245X01","P2016101900000001","115515","1","1","P2016101900000001-0236"
"G3481245X","G3481245X01","P2016101900000001","104547","1","1","P2016101900000001-0120"
"G3481245X","G3481245X01","P2016101900000001","114573","1","1","P2016101900000001-0036"
"G3481245X","G3481245X01","P2016101900000001","108529","1","1","P2016101900000001-0231"
"G3481245X","G3481245X01","P2016101900000001","107277","1","1","P2016101900000001-0173"
"G3481245X","G3481245X01","P2016101900000001","104539","1","1","P2016101900000001-0072"
