"DDBH","YYBM","PSDBM","GYSBM","PSQYBM","PSSBM","YPBM","DJ","PSSL","DDMXBH"
"D2016101400000007","455755610","45575561001","100001","100001","100001","120475","39.00","100","D2016101400000007-0290"
"D2016101400000007","455755610","45575561001","100001","100001","100001","116159","26.00","100","D2016101400000007-0291"
"D2016101400000007","455755610","45575561001","100001","100001","100001","114937","34.00","100","D2016101400000007-0292"
"D2016101400000007","455755610","45575561001","100001","100001","100001","118485","34.00","100","D2016101400000007-0293"
"D2016101400000007","455755610","45575561001","100001","100001","100001","113823","29.00","100","D2016101400000007-0294"
"D2016101400000007","455755610","45575561001","100001","100001","100001","131707","35.00","100","D2016101400000007-0295"
"D2016101400000007","455755610","45575561001","100001","100001","100001","117417","37.00","100","D2016101400000007-0296"
"D2016101400000007","455755610","45575561001","100001","100001","100001","100443","23.00","100","D2016101400000007-0297"
"D2016101400000007","455755610","45575561001","100001","100001","100001","130499","35.00","100","D2016101400000007-0298"
"D2016101400000007","455755610","45575561001","100001","100001","100001","110381","36.00","100","D2016101400000007-0299"
"D2016101400000007","455755610","45575561001","100001","100001","100001","129397","22.00","100","D2016101400000007-0300"
"D2016101400000007","455755610","45575561001","100001","100001","100001","106189","27.00","100","D2016101400000007-0301"
"D2016101400000007","455755610","45575561001","100001","100001","100001","136685","24.00","100","D2016101400000007-0302"
"D2016101400000007","455755610","45575561001","100001","100001","100001","136781","21.00","100","D2016101400000007-0303"
"D2016101400000007","455755610","45575561001","100001","100001","100001","104493","29.00","100","D2016101400000007-0304"
"D2016101400000007","455755610","45575561001","100001","100001","100001","113173","33.00","100","D2016101400000007-0305"
"D2016101400000007","455755610","45575561001","100001","100001","100001","132905","25.00","100","D2016101400000007-0306"
"D2016101400000007","455755610","45575561001","100001","100001","100001","116351","39.00","100","D2016101400000007-0307"
"D2016101400000007","455755610","45575561001","100001","100001","100001","136791","29.00","100","D2016101400000007-0308"
"D2016101400000007","455755610","45575561001","100001","100001","100001","100953","37.00","100","D2016101400000007-0309"
"D2016101400000007","455755610","45575561001","100001","100001","100001","130521","38.00","100","D2016101400000007-0310"
"D2016101400000007","455755610","45575561001","100001","100001","100001","133129","25.00","100","D2016101400000007-0311"
"D2016101400000007","455755610","45575561001","100001","100001","100001","130083","29.00","100","D2016101400000007-0312"
"D2016101400000007","455755610","45575561001","100001","100001","100001","126727","22.00","100","D2016101400000007-0313"
"D2016101400000007","455755610","45575561001","100001","100001","100001","113119","28.00","100","D2016101400000007-0314"
"D2016101400000007","455755610","45575561001","100001","100001","100001","101127","22.00","100","D2016101400000007-0315"
"D2016101400000007","455755610","45575561001","100001","100001","100001","100971","24.00","100","D2016101400000007-0316"
"D2016101400000007","455755610","45575561001","100001","100001","100001","132585","25.00","100","D2016101400000007-0317"
"D2016101400000007","455755610","45575561001","100001","100001","100001","111125","28.00","100","D2016101400000007-0318"
"D2016101400000007","455755610","45575561001","100001","100001","100001","113829","30.00","100","D2016101400000007-0319"
"D2016101400000007","455755610","45575561001","100001","100001","100001","108529","28.00","100","D2016101400000007-0320"
"D2016101400000007","455755610","45575561001","100001","100001","100001","106219","25.00","100","D2016101400000007-0321"
"D2016101400000007","455755610","45575561001","100001","100001","100001","103481","36.00","100","D2016101400000007-0322"
"D2016101400000007","455755610","45575561001","100001","100001","100001","119833","23.00","100","D2016101400000007-0323"
"D2016101400000007","455755610","45575561001","100001","100001","100001","114371","35.00","100","D2016101400000007-0324"
"D2016101400000007","455755610","45575561001","100001","100001","100001","107235","38.00","100","D2016101400000007-0325"
"D2016101400000007","455755610","45575561001","100001","100001","100001","108547","23.00","100","D2016101400000007-0326"
"D2016101400000007","455755610","45575561001","100001","100001","100001","119669","39.00","100","D2016101400000007-0327"
"D2016101400000007","455755610","45575561001","100001","100001","100001","108531","22.00","100","D2016101400000007-0328"
"D2016101400000007","455755610","45575561001","100001","100001","100001","104965","37.00","100","D2016101400000007-0329"
"D2016101400000007","455755610","45575561001","100001","100001","100001","117423","20.00","100","D2016101400000007-0330"
"D2016101400000007","455755610","45575561001","100001","100001","100001","100933","27.00","100","D2016101400000007-0331"
"D2016101400000007","455755610","45575561001","100001","100001","100001","120501","25.00","100","D2016101400000007-0332"
"D2016101400000007","455755610","45575561001","100001","100001","100001","108501","26.00","100","D2016101400000007-0333"
"D2016101400000007","455755610","45575561001","100001","100001","100001","136725","33.00","100","D2016101400000007-0334"
"D2016101400000007","455755610","45575561001","100001","100001","100001","124013","36.00","100","D2016101400000007-0335"
"D2016101400000007","455755610","45575561001","100001","100001","100001","109561","35.00","100","D2016101400000007-0336"
"D2016101400000007","455755610","45575561001","100001","100001","100001","133025","37.00","100","D2016101400000007-0337"
"D2016101400000007","455755610","45575561001","100001","100001","100001","118265","21.00","100","D2016101400000007-0338"
"D2016101400000007","455755610","45575561001","100001","100001","100001","117443","20.00","100","D2016101400000007-0339"
"D2016101400000007","455755610","45575561001","100001","100001","100001","131717","36.00","100","D2016101400000007-0340"
"D2016101400000007","455755610","45575561001","100001","100001","100001","126213","26.00","100","D2016101400000007-0341"
"D2016101400000007","455755610","45575561001","100001","100001","100001","129341","39.00","100","D2016101400000007-0342"
"D2016101400000007","455755610","45575561001","100001","100001","100001","134515","38.00","100","D2016101400000007-0343"
"D2016101400000007","455755610","45575561001","100001","100001","100001","101625","23.00","100","D2016101400000007-0344"
"D2016101400000007","455755610","45575561001","100001","100001","100001","118753","33.00","100","D2016101400000007-0345"
"D2016101400000007","455755610","45575561001","100001","100001","100001","108543","21.00","100","D2016101400000007-0346"
"D2016101400000007","455755610","45575561001","100001","100001","100001","111039","23.00","100","D2016101400000007-0347"
"D2016101400000007","455755610","45575561001","100001","100001","100001","129455","23.00","100","D2016101400000007-0348"
"D2016101400000007","455755610","45575561001","100001","100001","100001","134685","31.00","100","D2016101400000007-0349"
"D2016101400000007","455755610","45575561001","100001","100001","100001","127189","29.00","100","D2016101400000007-0350"
"D2016101400000007","455755610","45575561001","100001","100001","100001","109463","27.00","100","D2016101400000007-0351"
"D2016101400000007","455755610","45575561001","100001","100001","100001","119777","37.00","100","D2016101400000007-0352"
"D2016101400000007","455755610","45575561001","100001","100001","100001","123139","37.00","100","D2016101400000007-0353"
"D2016101400000007","455755610","45575561001","100001","100001","100001","126995","32.00","100","D2016101400000007-0354"
"D2016101400000007","455755610","45575561001","100001","100001","100001","118983","29.00","100","D2016101400000007-0355"
"D2016101400000007","455755610","45575561001","100001","100001","100001","132841","36.00","100","D2016101400000007-0356"
"D2016101400000007","455755610","45575561001","100001","100001","100001","136795","39.00","100","D2016101400000007-0357"
"D2016101400000007","455755610","45575561001","100001","100001","100001","114132","22.00","100","D2016101400000007-0358"
"D2016101400000007","455755610","45575561001","100001","100001","100001","129355","38.00","100","D2016101400000007-0359"
"D2016101400000007","455755610","45575561001","100001","100001","100001","128983","28.00","100","D2016101400000007-0360"
"D2016101400000007","455755610","45575561001","100001","100001","100001","120549","33.00","100","D2016101400000007-0361"
"D2016101400000007","455755610","45575561001","100001","100001","100001","133873","24.00","100","D2016101400000007-0362"
"D2016101400000007","455755610","45575561001","100001","100001","100001","124987","31.00","100","D2016101400000007-0363"
"D2016101400000007","455755610","45575561001","100001","100001","100001","116363","20.00","100","D2016101400000007-0364"
"D2016101400000007","455755610","45575561001","100001","100001","100001","134201","30.00","100","D2016101400000007-0365"
"D2016101400000007","455755610","45575561001","100001","100001","100001","131191","26.00","100","D2016101400000007-0366"
"D2016101400000007","455755610","45575561001","100001","100001","100001","129019","31.00","100","D2016101400000007-0367"
"D2016101400000007","455755610","45575561001","100001","100001","100001","102579","26.00","100","D2016101400000007-0368"
"D2016101400000007","455755610","45575561001","100001","100001","100001","117397","23.00","100","D2016101400000007-0369"
"D2016101400000007","455755610","45575561001","100001","100001","100001","130911","34.00","100","D2016101400000007-0370"
"D2016101400000007","455755610","45575561001","100001","100001","100001","114337","32.00","100","D2016101400000007-0371"
"D2016101400000007","455755610","45575561001","100001","100001","100001","134269","21.00","100","D2016101400000007-0372"
"D2016101400000007","455755610","45575561001","100001","100001","100001","101639","21.00","100","D2016101400000007-0373"
"D2016101400000007","455755610","45575561001","100001","100001","100001","127613","28.00","100","D2016101400000007-0374"
"D2016101400000007","455755610","45575561001","100001","100001","100001","119661","36.00","100","D2016101400000007-0375"
"D2016101400000007","455755610","45575561001","100001","100001","100001","120053","37.00","100","D2016101400000007-0376"
"D2016101400000007","455755610","45575561001","100001","100001","100001","101609","23.00","100","D2016101400000007-0377"
"D2016101400000007","455755610","45575561001","100001","100001","100001","102553","38.00","100","D2016101400000007-0378"
"D2016101400000007","455755610","45575561001","100001","100001","100001","114967","21.00","100","D2016101400000007-0379"
"D2016101400000007","455755610","45575561001","100001","100001","100001","112699","32.00","100","D2016101400000007-0380"
"D2016101400000007","455755610","45575561001","100001","100001","100001","126707","34.00","100","D2016101400000007-0381"
"D2016101400000007","455755610","45575561001","100001","100001","100001","131209","34.00","100","D2016101400000007-0382"
"D2016101400000007","455755610","45575561001","100001","100001","100001","130493","33.00","100","D2016101400000007-0383"
"D2016101400000007","455755610","45575561001","100001","100001","100001","129431","27.00","100","D2016101400000007-0384"
"D2016101400000007","455755610","45575561001","100001","100001","100001","134235","26.00","100","D2016101400000007-0385"
"D2016101400000007","455755610","45575561001","100001","100001","100001","133857","31.00","100","D2016101400000007-0386"
"D2016101400000007","455755610","45575561001","100001","100001","100001","100887","38.00","100","D2016101400000007-0387"
"D2016101400000007","455755610","45575561001","100001","100001","100001","114165","32.00","100","D2016101400000007-0388"
"D2016101400000007","455755610","45575561001","100001","100001","100001","132809","31.00","100","D2016101400000007-0389"
"D2016101400000007","455755610","45575561001","100001","100001","100001","104533","22.00","100","D2016101400000007-0390"
"D2016101400000007","455755610","45575561001","100001","100001","100001","129647","32.00","100","D2016101400000007-0391"
"D2016101400000007","455755610","45575561001","100001","100001","100001","135291","34.00","100","D2016101400000007-0392"
"D2016101400000007","455755610","45575561001","100001","100001","100001","109569","38.00","100","D2016101400000007-0393"
"D2016101400000007","455755610","45575561001","100001","100001","100001","108117","24.00","100","D2016101400000007-0394"
"D2016101400000007","455755610","45575561001","100001","100001","100001","135009","38.00","100","D2016101400000007-0395"
"D2016101400000007","455755610","45575561001","100001","100001","100001","127697","32.00","100","D2016101400000007-0396"
"D2016101400000007","455755610","45575561001","100001","100001","100001","134459","21.00","100","D2016101400000007-0397"
"D2016101400000007","455755610","45575561001","100001","100001","100001","109451","30.00","100","D2016101400000007-0398"
"D2016101400000007","455755610","45575561001","100001","100001","100001","108557","26.00","100","D2016101400000007-0399"
"D2016101400000007","455755610","45575561001","100001","100001","100001","113799","28.00","100","D2016101400000007-0400"
"D2016101400000007","455755610","45575561001","100001","100001","100001","128201","37.00","100","D2016101400000007-0401"
"D2016101400000007","455755610","45575561001","100001","100001","100001","134089","20.00","100","D2016101400000007-0402"
"D2016101400000007","455755610","45575561001","100001","100001","100001","127677","22.00","100","D2016101400000007-0403"
"D2016101400000007","455755610","45575561001","100001","100001","100001","113237","25.00","100","D2016101400000007-0404"
"D2016101400000007","455755610","45575561001","100001","100001","100001","112965","25.00","100","D2016101400000007-0405"
"D2016101400000007","455755610","45575561001","100001","100001","100001","132801","32.00","100","D2016101400000007-0406"
"D2016101400000007","455755610","45575561001","100001","100001","100001","134653","38.00","100","D2016101400000007-0407"
"D2016101400000007","455755610","45575561001","100001","100001","100001","130529","20.00","100","D2016101400000007-0408"
"D2016101400000007","455755610","45575561001","100001","100001","100001","133823","29.00","100","D2016101400000007-0409"
"D2016101400000007","455755610","45575561001","100001","100001","100001","100969","23.00","100","D2016101400000007-0410"
"D2016101400000007","455755610","45575561001","100001","100001","100001","128419","37.00","100","D2016101400000007-0411"
"D2016101400000007","455755610","45575561001","100001","100001","100001","114707","29.00","100","D2016101400000007-0412"
"D2016101400000007","455755610","45575561001","100001","100001","100001","106223","23.00","100","D2016101400000007-0413"
"D2016101400000007","455755610","45575561001","100001","100001","100001","119007","20.00","100","D2016101400000007-0414"
"D2016101400000007","455755610","45575561001","100001","100001","100001","130073","22.00","100","D2016101400000007-0415"
"D2016101400000007","455755610","45575561001","100001","100001","100001","107291","37.00","100","D2016101400000007-0416"
"D2016101400000007","455755610","45575561001","100001","100001","100001","124705","28.00","100","D2016101400000007-0417"
"D2016101400000007","455755610","45575561001","100001","100001","100001","103337","24.00","100","D2016101400000007-0418"
"D2016101400000007","455755610","45575561001","100001","100001","100001","120729","22.00","100","D2016101400000007-0419"
"D2016101400000007","455755610","45575561001","100001","100001","100001","100054","29.00","100","D2016101400000007-0420"
"D2016101400000007","455755610","45575561001","100001","100001","100001","134263","33.00","100","D2016101400000007-0421"
"D2016101400000007","455755610","45575561001","100001","100001","100001","119015","23.00","100","D2016101400000007-0422"
"D2016101400000007","455755610","45575561001","100001","100001","100001","115349","30.00","100","D2016101400000007-0423"
"D2016101400000007","455755610","45575561001","100001","100001","100001","101257","31.00","100","D2016101400000007-0424"
"D2016101400000007","455755610","45575561001","100001","100001","100001","113817","29.00","100","D2016101400000007-0425"
"D2016101400000007","455755610","45575561001","100001","100001","100001","107264","24.00","100","D2016101400000007-0426"
"D2016101400000007","455755610","45575561001","100001","100001","100001","108509","25.00","100","D2016101400000007-0427"
"D2016101400000007","455755610","45575561001","100001","100001","100001","100021","33.00","100","D2016101400000007-0428"
"D2016101400000007","455755610","45575561001","100001","100001","100001","114755","21.00","100","D2016101400000007-0429"
"D2016101400000007","455755610","45575561001","100001","100001","100001","127207","25.00","100","D2016101400000007-0430"
"D2016101400000007","455755610","45575561001","100001","100001","100001","103421","35.00","100","D2016101400000007-0431"
"D2016101400000007","455755610","45575561001","100001","100001","100001","113009","22.00","100","D2016101400000007-0432"
"D2016101400000007","455755610","45575561001","100001","100001","100001","114961","20.00","100","D2016101400000007-0433"
"D2016101400000007","455755610","45575561001","100001","100001","100001","114757","22.00","100","D2016101400000007-0434"
"D2016101400000007","455755610","45575561001","100001","100001","100001","100007","32.00","100","D2016101400000007-0435"
"D2016101400000007","455755610","45575561001","100001","100001","100001","118597","22.00","100","D2016101400000007-0436"
"D2016101400000007","455755610","45575561001","100001","100001","100001","109407","28.00","100","D2016101400000007-0437"
"D2016101400000007","455755610","45575561001","100001","100001","100001","118503","39.00","100","D2016101400000007-0438"
"D2016101400000007","455755610","45575561001","100001","100001","100001","102575","29.00","100","D2016101400000007-0439"
"D2016101400000007","455755610","45575561001","100001","100001","100001","130885","38.00","100","D2016101400000007-0440"
"D2016101400000007","455755610","45575561001","100001","100001","100001","105927","36.00","100","D2016101400000007-0441"
"D2016101400000007","455755610","45575561001","100001","100001","100001","120801","28.00","100","D2016101400000007-0442"
"D2016101400000007","455755610","45575561001","100001","100001","100001","123135","27.00","100","D2016101400000007-0443"
"D2016101400000007","455755610","45575561001","100001","100001","100001","115377","24.00","100","D2016101400000007-0444"
"D2016101400000007","455755610","45575561001","100001","100001","100001","119281","35.00","100","D2016101400000007-0445"
"D2016101400000007","455755610","45575561001","100001","100001","100001","112969","32.00","100","D2016101400000007-0446"
"D2016101400000007","455755610","45575561001","100001","100001","100001","129629","33.00","100","D2016101400000007-0447"
"D2016101400000007","455755610","45575561001","100001","100001","100001","119259","23.00","100","D2016101400000007-0448"
"D2016101400000007","455755610","45575561001","100001","100001","100001","111043","26.00","100","D2016101400000007-0449"
"D2016101400000007","455755610","45575561001","100001","100001","100001","101093","26.00","100","D2016101400000007-0450"
"D2016101400000007","455755610","45575561001","100001","100001","100001","123137","24.00","100","D2016101400000007-0451"
"D2016101400000007","455755610","45575561001","100001","100001","100001","132823","33.00","100","D2016101400000007-0452"
"D2016101400000007","455755610","45575561001","100001","100001","100001","119009","34.00","100","D2016101400000007-0453"
"D2016101400000007","455755610","45575561001","100001","100001","100001","112971","33.00","100","D2016101400000007-0454"
"D2016101400000007","455755610","45575561001","100001","100001","100001","102551","31.00","100","D2016101400000007-0455"
"D2016101400000007","455755610","45575561001","100001","100001","100001","119651","23.00","100","D2016101400000007-0456"
"D2016101400000007","455755610","45575561001","100001","100001","100001","110363","35.00","100","D2016101400000007-0457"
"D2016101400000007","455755610","45575561001","100001","100001","100001","108229","27.00","100","D2016101400000007-0458"
"D2016101400000007","455755610","45575561001","100001","100001","100001","129441","26.00","100","D2016101400000007-0459"
"D2016101400000007","455755610","45575561001","100001","100001","100001","115357","31.00","100","D2016101400000007-0460"
"D2016101400000007","455755610","45575561001","100001","100001","100001","113007","39.00","100","D2016101400000007-0461"
"D2016101400000007","455755610","45575561001","100001","100001","100001","103497","30.00","100","D2016101400000007-0462"
"D2016101400000007","455755610","45575561001","100001","100001","100001","101233","35.00","100","D2016101400000007-0463"
"D2016101400000007","455755610","45575561001","100001","100001","100001","111475","39.00","100","D2016101400000007-0464"
"D2016101400000007","455755610","45575561001","100001","100001","100001","114179","26.00","100","D2016101400000007-0465"
"D2016101400000007","455755610","45575561001","100001","100001","100001","111047","33.00","100","D2016101400000007-0466"
"D2016101400000007","455755610","45575561001","100001","100001","100001","116361","37.00","100","D2016101400000007-0467"
"D2016101400000007","455755610","45575561001","100001","100001","100001","104163","32.00","100","D2016101400000007-0468"
"D2016101400000007","455755610","45575561001","100001","100001","100001","133005","27.00","100","D2016101400000007-0469"
"D2016101400000007","455755610","45575561001","100001","100001","100001","113801","32.00","100","D2016101400000007-0470"
"D2016101400000007","455755610","45575561001","100001","100001","100001","108171","33.00","100","D2016101400000007-0471"
"D2016101400000007","455755610","45575561001","100001","100001","100001","111535","38.00","100","D2016101400000007-0472"
"D2016101400000007","455755610","45575561001","100001","100001","100001","101245","30.00","100","D2016101400000007-0473"
"D2016101400000007","455755610","45575561001","100001","100001","100001","119229","32.00","100","D2016101400000007-0474"
"D2016101400000007","455755610","45575561001","100001","100001","100001","111485","38.00","100","D2016101400000007-0475"
"D2016101400000007","455755610","45575561001","100001","100001","100001","134227","37.00","100","D2016101400000007-0476"
"D2016101400000007","455755610","45575561001","100001","100001","100001","110199","28.00","100","D2016101400000007-0477"
"D2016101400000007","455755610","45575561001","100001","100001","100001","128409","30.00","100","D2016101400000007-0478"
"D2016101400000007","455755610","45575561001","100001","100001","100001","130009","33.00","100","D2016101400000007-0479"
"D2016101400000007","455755610","45575561001","100001","100001","100001","132897","28.00","100","D2016101400000007-0480"
"D2016101400000007","455755610","45575561001","100001","100001","100001","115359","30.00","100","D2016101400000007-0481"
"D2016101400000007","455755610","45575561001","100001","100001","100001","116123","25.00","100","D2016101400000007-0482"
"D2016101400000007","455755610","45575561001","100001","100001","100001","124031","38.00","100","D2016101400000007-0483"
"D2016101400000007","455755610","45575561001","100001","100001","100001","108225","29.00","100","D2016101400000007-0484"
"D2016101400000007","455755610","45575561001","100001","100001","100001","119937","29.00","100","D2016101400000007-0485"
"D2016101400000007","455755610","45575561001","100001","100001","100001","103429","31.00","100","D2016101400000007-0486"
"D2016101400000007","455755610","45575561001","100001","100001","100001","129387","23.00","100","D2016101400000007-0487"
"D2016101400000007","455755610","45575561001","100001","100001","100001","114365","32.00","100","D2016101400000007-0488"
"D2016101400000007","455755610","45575561001","100001","100001","100001","127555","29.00","100","D2016101400000007-0489"
"D2016101400000007","455755610","45575561001","100001","100001","100001","111041","26.00","100","D2016101400000007-0490"
"D2016101400000007","455755610","45575561001","100001","100001","100001","101349","30.00","100","D2016101400000007-0491"
"D2016101400000007","455755610","45575561001","100001","100001","100001","109563","22.00","100","D2016101400000007-0492"
"D2016101400000007","455755610","45575561001","100001","100001","100001","130695","25.00","100","D2016101400000007-0493"
"D2016101400000007","455755610","45575561001","100001","100001","100001","109459","38.00","100","D2016101400000007-0494"
"D2016101400000007","455755610","45575561001","100001","100001","100001","136761","23.00","100","D2016101400000007-0495"
"D2016101400000007","455755610","45575561001","100001","100001","100001","109461","26.00","100","D2016101400000007-0496"
"D2016101400000007","455755610","45575561001","100001","100001","100001","102557","28.00","100","D2016101400000007-0497"
"D2016101400000007","455755610","45575561001","100001","100001","100001","119663","37.00","100","D2016101400000007-0498"
"D2016101400000007","455755610","45575561001","100001","100001","100001","110378","12.00","100","D2016101400000007-0499"
"D2016101400000007","455755610","45575561001","100001","100001","100001","103763","30.00","100","D2016101400000007-0500"
"D2016101400000007","455755610","45575561001","100001","100001","100001","127137","28.00","100","D2016101400000007-0501"
"D2016101400000007","455755610","45575561001","100001","100001","100001","105005","38.00","100","D2016101400000007-0502"
"D2016101400000007","455755610","45575561001","100001","100001","100001","124359","28.00","100","D2016101400000007-0503"
"D2016101400000007","455755610","45575561001","100001","100001","100001","119861","39.00","100","D2016101400000007-0504"
"D2016101400000007","455755610","45575561001","100001","100001","100001","103425","30.00","100","D2016101400000007-0505"
"D2016101400000007","455755610","45575561001","100001","100001","100001","105933","38.00","100","D2016101400000007-0506"
"D2016101400000007","455755610","45575561001","100001","100001","100001","101477","22.00","100","D2016101400000007-0507"
"D2016101400000007","455755610","45575561001","100001","100001","100001","101123","20.00","100","D2016101400000007-0508"
"D2016101400000007","455755610","45575561001","100001","100001","100001","123129","25.00","100","D2016101400000007-0509"
"D2016101400000007","455755610","45575561001","100001","100001","100001","133007","32.00","100","D2016101400000007-0510"
"D2016101400000007","455755610","45575561001","100001","100001","100001","130861","37.00","100","D2016101400000007-0511"
"D2016101400000007","455755610","45575561001","100001","100001","100001","100437","22.00","100","D2016101400000007-0512"
"D2016101400000007","455755610","45575561001","100001","100001","100001","129613","31.00","100","D2016101400000007-0513"
"D2016101400000007","455755610","45575561001","100001","100001","100001","120047","25.00","100","D2016101400000007-0514"
"D2016101400000007","455755610","45575561001","100001","100001","100001","114353","33.00","100","D2016101400000007-0515"
"D2016101400000007","455755610","45575561001","100001","100001","100001","100989","34.00","100","D2016101400000007-0516"
"D2016101400000007","455755610","45575561001","100001","100001","100001","108541","20.00","100","D2016101400000007-0517"
"D2016101400000007","455755610","45575561001","100001","100001","100001","110375","38.00","100","D2016101400000007-0518"
"D2016101400000007","455755610","45575561001","100001","100001","100001","109573","29.00","100","D2016101400000007-0519"
"D2016101400000007","455755610","45575561001","100001","100001","100001","109457","37.00","100","D2016101400000007-0520"
"D2016101400000007","455755610","45575561001","100001","100001","100001","111773","33.00","100","D2016101400000007-0521"
"D2016101400000007","455755610","45575561001","100001","100001","100001","124953","32.00","100","D2016101400000007-0522"
"D2016101400000007","455755610","45575561001","100001","100001","100001","127679","34.00","100","D2016101400000007-0523"
"D2016101400000007","455755610","45575561001","100001","100001","100001","114599","26.00","100","D2016101400000007-0524"
"D2016101400000007","455755610","45575561001","100001","100001","100001","118763","38.00","100","D2016101400000007-0525"
"D2016101400000007","455755610","45575561001","100001","100001","100001","100955","36.00","100","D2016101400000007-0526"
"D2016101400000007","455755610","45575561001","100001","100001","100001","111175","37.00","100","D2016101400000007-0527"
"D2016101400000007","455755610","45575561001","100001","100001","100001","130075","33.00","100","D2016101400000007-0528"
"D2016101400000007","455755610","45575561001","100001","100001","100001","130495","34.00","100","D2016101400000007-0529"
"D2016101400000007","455755610","45575561001","100001","100001","100001","108115","23.00","100","D2016101400000007-0530"
"D2016101400000007","455755610","45575561001","100001","100001","100001","130085","31.00","100","D2016101400000007-0531"
"D2016101400000007","455755610","45575561001","100001","100001","100001","134301","39.00","100","D2016101400000007-0532"
"D2016101400000007","455755610","45575561001","100001","100001","100001","103251","20.00","100","D2016101400000007-0533"
"D2016101400000007","455755610","45575561001","100001","100001","100001","121691","21.00","100","D2016101400000007-0534"
"D2016101400000007","455755610","45575561001","100001","100001","100001","119853","33.00","100","D2016101400000007-0535"
"D2016101400000007","455755610","45575561001","100001","100001","100001","108503","27.00","100","D2016101400000007-0536"
"D2016101400000007","455755610","45575561001","100001","100001","100001","104221","23.00","100","D2016101400000007-0537"
"D2016101400000007","455755610","45575561001","100001","100001","100001","106323","25.00","100","D2016101400000007-0538"
"D2016101400000007","455755610","45575561001","100001","100001","100001","108505","28.00","100","D2016101400000007-0539"
"D2016101400000007","455755610","45575561001","100001","100001","100001","112369","25.00","100","D2016101400000007-0540"
"D2016101400000007","455755610","45575561001","100001","100001","100001","112961","23.00","100","D2016101400000007-0541"
"D2016101400000007","455755610","45575561001","100001","100001","100001","103491","39.00","100","D2016101400000007-0542"
"D2016101400000007","455755610","45575561001","100001","100001","100001","108343","37.00","100","D2016101400000007-0543"
"D2016101400000007","455755610","45575561001","100001","100001","100001","108185","32.00","100","D2016101400000007-0544"
"D2016101400000007","455755610","45575561001","100001","100001","100001","135271","26.00","100","D2016101400000007-0545"
"D2016101400000007","455755610","45575561001","100001","100001","100001","127601","22.00","100","D2016101400000007-0546"
"D2016101400000007","455755610","45575561001","100001","100001","100001","116805","34.00","100","D2016101400000007-0547"
"D2016101400000007","455755610","45575561001","100001","100001","100001","119255","33.00","100","D2016101400000007-0548"
"D2016101400000007","455755610","45575561001","100001","100001","100001","109443","26.00","100","D2016101400000007-0549"
"D2016101400000007","455755610","45575561001","100001","100001","100001","105353","30.00","100","D2016101400000007-0550"
"D2016101400000007","455755610","45575561001","100001","100001","100001","124973","31.00","100","D2016101400000007-0551"
"D2016101400000007","455755610","45575561001","100001","100001","100001","131735","39.00","100","D2016101400000007-0552"
"D2016101400000007","455755610","45575561001","100001","100001","100001","126231","28.00","100","D2016101400000007-0553"
"D2016101400000007","455755610","45575561001","100001","100001","100001","124995","33.00","100","D2016101400000007-0554"
"D2016101400000007","455755610","45575561001","100001","100001","100001","114927","32.00","100","D2016101400000007-0555"
"D2016101400000007","455755610","45575561001","100001","100001","100001","102597","37.00","100","D2016101400000007-0556"
"D2016101400000007","455755610","45575561001","100001","100001","100001","117431","39.00","100","D2016101400000007-0557"
"D2016101400000007","455755610","45575561001","100001","100001","100001","134505","39.00","100","D2016101400000007-0558"
"D2016101400000007","455755610","45575561001","100001","100001","100001","113167","25.00","100","D2016101400000007-0559"
"D2016101400000007","455755610","45575561001","100001","100001","100001","115381","28.00","100","D2016101400000007-0560"
"D2016101400000007","455755610","45575561001","100001","100001","100001","108149","23.00","100","D2016101400000007-0561"
"D2016101400000007","455755610","45575561001","100001","100001","100001","107277","34.00","100","D2016101400000007-0562"
"D2016101400000007","455755610","45575561001","100001","100001","100001","133167","32.00","100","D2016101400000007-0563"
"D2016101400000007","455755610","45575561001","100001","100001","100001","123251","34.00","100","D2016101400000007-0564"
"D2016101400000007","455755610","45575561001","100001","100001","100001","108137","23.00","100","D2016101400000007-0565"
"D2016101400000007","455755610","45575561001","100001","100001","100001","133015","31.00","100","D2016101400000007-0566"
"D2016101400000007","455755610","45575561001","100001","100001","100001","129451","24.00","100","D2016101400000007-0567"
"D2016101400000007","455755610","45575561001","100001","100001","100001","109437","25.00","100","D2016101400000007-0568"
"D2016101400000007","455755610","45575561001","100001","100001","100001","101435","24.00","100","D2016101400000007-0569"
"D2016101400000007","455755610","45575561001","100001","100001","100001","111135","37.00","100","D2016101400000007-0570"
"D2016101400000007","455755610","45575561001","100001","100001","100001","103487","38.00","100","D2016101400000007-0571"
"D2016101400000007","455755610","45575561001","100001","100001","100001","134671","37.00","100","D2016101400000007-0572"
"D2016101400000007","455755610","45575561001","100001","100001","100001","129633","25.00","100","D2016101400000007-0573"
"D2016101400000007","455755610","45575561001","100001","100001","100001","130491","32.00","100","D2016101400000007-0574"
"D2016101400000007","455755610","45575561001","100001","100001","100001","102603","20.00","100","D2016101400000007-0575"
"D2016101400000007","455755610","45575561001","100001","100001","100001","127191","35.00","100","D2016101400000007-0576"
"D2016101400000007","455755610","45575561001","100001","100001","100001","130517","37.00","100","D2016101400000007-0577"
"D2016101400000007","455755610","45575561001","100001","100001","100001","127136","38.00","100","D2016101400000007-0578"
"D2016101400000007","455755610","45575561001","100001","100001","100001","136793","38.00","100","D2016101400000007-0579"
