"YYBM","PSDBM","PSDBH","YPBM","SCPH","CRKSL","PSDMXBH"
"PDY410692","PDY41069201","P2016101900000003","116351","1","1","P2016101900000003-0459"
"PDY410692","PDY41069201","P2016101900000003","114185","1","1","P2016101900000003-0397"
"PDY410692","PDY41069201","P2016101900000003","102561","1","1","P2016101900000003-0067"
"PDY410692","PDY41069201","P2016101900000003","106219","1","1","P2016101900000003-0242"
"PDY410692","PDY41069201","P2016101900000003","111175","1","1","P2016101900000003-0141"
"PDY410692","PDY41069201","P2016101900000003","102607","1","1","P2016101900000003-0386"
"PDY410692","PDY41069201","P2016101900000003","100001","1","1","P2016101900000003-0284"
"PDY410692","PDY41069201","P2016101900000003","101139","1","1","P2016101900000003-0011"
"PDY410692","PDY41069201","P2016101900000003","105357","1","1","P2016101900000003-0157"
"PDY410692","PDY41069201","P2016101900000003","115339","1","1","P2016101900000003-0179"
"PDY410692","PDY41069201","P2016101900000003","112959","1","1","P2016101900000003-0402"
"PDY410692","PDY41069201","P2016101900000003","112957","1","1","P2016101900000003-0130"
"PDY410692","PDY41069201","P2016101900000003","113795","1","1","P2016101900000003-0103"
"PDY410692","PDY41069201","P2016101900000003","100985","1","1","P2016101900000003-0340"
"PDY410692","PDY41069201","P2016101900000003","105933","1","1","P2016101900000003-0288"
"PDY410692","PDY41069201","P2016101900000003","109379","1","1","P2016101900000003-0165"
"PDY410692","PDY41069201","P2016101900000003","113187","1","1","P2016101900000003-0441"
"PDY410692","PDY41069201","P2016101900000003","110357","1","1","P2016101900000003-0091"
"PDY410692","PDY41069201","P2016101900000003","106223","1","1","P2016101900000003-0142"
"PDY410692","PDY41069201","P2016101900000003","112365","1","1","P2016101900000003-0039"
"PDY410692","PDY41069201","P2016101900000003","100973","1","1","P2016101900000003-0452"
"PDY410692","PDY41069201","P2016101900000003","109537","1","1","P2016101900000003-0467"
"PDY410692","PDY41069201","P2016101900000003","101093","1","1","P2016101900000003-0315"
"PDY410692","PDY41069201","P2016101900000003","114367","1","1","P2016101900000003-0161"
"PDY410692","PDY41069201","P2016101900000003","111057","1","1","P2016101900000003-0162"
"PDY410692","PDY41069201","P2016101900000003","101091","1","1","P2016101900000003-0246"
"PDY410692","PDY41069201","P2016101900000003","112703","1","1","P2016101900000003-0034"
"PDY410692","PDY41069201","P2016101900000003","106189","1","1","P2016101900000003-0275"
"PDY410692","PDY41069201","P2016101900000003","108139","1","1","P2016101900000003-0245"
"PDY410692","PDY41069201","P2016101900000003","114132","1","1","P2016101900000003-0299"
"PDY410692","PDY41069201","P2016101900000003","114967","1","1","P2016101900000003-0389"
"PDY410692","PDY41069201","P2016101900000003","112977","1","1","P2016101900000003-0489"
"PDY410692","PDY41069201","P2016101900000003","107289","1","1","P2016101900000003-0366"
"PDY410692","PDY41069201","P2016101900000003","117447","1","1","P2016101900000003-0036"
"PDY410692","PDY41069201","P2016101900000003","112965","1","1","P2016101900000003-0313"
"PDY410692","PDY41069201","P2016101900000003","114755","1","1","P2016101900000003-0432"
"PDY410692","PDY41069201","P2016101900000003","113815","1","1","P2016101900000003-0010"
"PDY410692","PDY41069201","P2016101900000003","102597","1","1","P2016101900000003-0220"
"PDY410692","PDY41069201","P2016101900000003","114937","1","1","P2016101900000003-0269"
"PDY410692","PDY41069201","P2016101900000003","108219","1","1","P2016101900000003-0190"
"PDY410692","PDY41069201","P2016101900000003","106275","1","1","P2016101900000003-0232"
"PDY410692","PDY41069201","P2016101900000003","104165","1","1","P2016101900000003-0172"
"PDY410692","PDY41069201","P2016101900000003","105927","1","1","P2016101900000003-0255"
"PDY410692","PDY41069201","P2016101900000003","108517","1","1","P2016101900000003-0248"
"PDY410692","PDY41069201","P2016101900000003","111073","1","1","P2016101900000003-0004"
"PDY410692","PDY41069201","P2016101900000003","116289","1","1","P2016101900000003-0408"
"PDY410692","PDY41069201","P2016101900000003","101125","1","1","P2016101900000003-0055"
"PDY410692","PDY41069201","P2016101900000003","108521","1","1","P2016101900000003-0038"
"PDY410692","PDY41069201","P2016101900000003","100911","1","1","P2016101900000003-0322"
"PDY410692","PDY41069201","P2016101900000003","104529","1","1","P2016101900000003-0333"
"PDY410692","PDY41069201","P2016101900000003","100989","1","1","P2016101900000003-0304"
"PDY410692","PDY41069201","P2016101900000003","116323","1","1","P2016101900000003-0138"
"PDY410692","PDY41069201","P2016101900000003","117587","1","1","P2016101900000003-0319"
"PDY410692","PDY41069201","P2016101900000003","108545","1","1","P2016101900000003-0345"
"PDY410692","PDY41069201","P2016101900000003","106209","1","1","P2016101900000003-0352"
"PDY410692","PDY41069201","P2016101900000003","101121","1","1","P2016101900000003-0396"
"PDY410692","PDY41069201","P2016101900000003","105923","1","1","P2016101900000003-0012"
"PDY410692","PDY41069201","P2016101900000003","101129","1","1","P2016101900000003-0043"
"PDY410692","PDY41069201","P2016101900000003","114971","1","1","P2016101900000003-0453"
"PDY410692","PDY41069201","P2016101900000003","108501","1","1","P2016101900000003-0125"
"PDY410692","PDY41069201","P2016101900000003","108235","1","1","P2016101900000003-0049"
"PDY410692","PDY41069201","P2016101900000003","113823","1","1","P2016101900000003-0184"
"PDY410692","PDY41069201","P2016101900000003","112975","1","1","P2016101900000003-0496"
"PDY410692","PDY41069201","P2016101900000003","114577","1","1","P2016101900000003-0210"
"PDY410692","PDY41069201","P2016101900000003","111145","1","1","P2016101900000003-0309"
"PDY410692","PDY41069201","P2016101900000003","113151","1","1","P2016101900000003-0081"
"PDY410692","PDY41069201","P2016101900000003","109561","1","1","P2016101900000003-0330"
"PDY410692","PDY41069201","P2016101900000003","114141","1","1","P2016101900000003-0101"
"PDY410692","PDY41069201","P2016101900000003","101611","1","1","P2016101900000003-0353"
"PDY410692","PDY41069201","P2016101900000003","105371","1","1","P2016101900000003-0410"
"PDY410692","PDY41069201","P2016101900000003","108541","1","1","P2016101900000003-0131"
"PDY410692","PDY41069201","P2016101900000003","114183","1","1","P2016101900000003-0280"
"PDY410692","PDY41069201","P2016101900000003","104221","1","1","P2016101900000003-0197"
"PDY410692","PDY41069201","P2016101900000003","111475","1","1","P2016101900000003-0114"
"PDY410692","PDY41069201","P2016101900000003","117449","1","1","P2016101900000003-0292"
"PDY410692","PDY41069201","P2016101900000003","114363","1","1","P2016101900000003-0474"
"PDY410692","PDY41069201","P2016101900000003","113801","1","1","P2016101900000003-0256"
"PDY410692","PDY41069201","P2016101900000003","104219","1","1","P2016101900000003-0046"
"PDY410692","PDY41069201","P2016101900000003","114711","1","1","P2016101900000003-0129"
"PDY410692","PDY41069201","P2016101900000003","111091","1","1","P2016101900000003-0295"
"PDY410692","PDY41069201","P2016101900000003","115515","1","1","P2016101900000003-0407"
"PDY410692","PDY41069201","P2016101900000003","116295","1","1","P2016101900000003-0251"
"PDY410692","PDY41069201","P2016101900000003","105329","1","1","P2016101900000003-0223"
"PDY410692","PDY41069201","P2016101900000003","117417","1","1","P2016101900000003-0069"
"PDY410692","PDY41069201","P2016101900000003","114707","1","1","P2016101900000003-0033"
"PDY410692","PDY41069201","P2016101900000003","103497","1","1","P2016101900000003-0035"
"PDY410692","PDY41069201","P2016101900000003","104531","1","1","P2016101900000003-0341"
"PDY410692","PDY41069201","P2016101900000003","113243","1","1","P2016101900000003-0311"
"PDY410692","PDY41069201","P2016101900000003","106203","1","1","P2016101900000003-0494"
"PDY410692","PDY41069201","P2016101900000003","104539","1","1","P2016101900000003-0365"
"PDY410692","PDY41069201","P2016101900000003","107287","1","1","P2016101900000003-0007"
"PDY410692","PDY41069201","P2016101900000003","114371","1","1","P2016101900000003-0239"
"PDY410692","PDY41069201","P2016101900000003","114339","1","1","P2016101900000003-0013"
"PDY410692","PDY41069201","P2016101900000003","112967","1","1","P2016101900000003-0214"
"PDY410692","PDY41069201","P2016101900000003","102569","1","1","P2016101900000003-0286"
"PDY410692","PDY41069201","P2016101900000003","116787","1","1","P2016101900000003-0323"
"PDY410692","PDY41069201","P2016101900000003","113127","1","1","P2016101900000003-0092"
"PDY410692","PDY41069201","P2016101900000003","104483","1","1","P2016101900000003-0077"
"PDY410692","PDY41069201","P2016101900000003","105343","1","1","P2016101900000003-0348"
"PDY410692","PDY41069201","P2016101900000003","107291","1","1","P2016101900000003-0079"
"PDY410692","PDY41069201","P2016101900000003","104121","1","1","P2016101900000003-0277"
"PDY410692","PDY41069201","P2016101900000003","101477","1","1","P2016101900000003-0294"
"PDY410692","PDY41069201","P2016101900000003","108149","1","1","P2016101900000003-0385"
"PDY410692","PDY41069201","P2016101900000003","106079","1","1","P2016101900000003-0369"
"PDY410692","PDY41069201","P2016101900000003","106211","1","1","P2016101900000003-0438"
"PDY410692","PDY41069201","P2016101900000003","101351","1","1","P2016101900000003-0296"
"PDY410692","PDY41069201","P2016101900000003","100435","1","1","P2016101900000003-0278"
"PDY410692","PDY41069201","P2016101900000003","106193","1","1","P2016101900000003-0160"
"PDY410692","PDY41069201","P2016101900000003","113781","1","1","P2016101900000003-0065"
"PDY410692","PDY41069201","P2016101900000003","105373","1","1","P2016101900000003-0440"
"PDY410692","PDY41069201","P2016101900000003","103427","1","1","P2016101900000003-0379"
"PDY410692","PDY41069201","P2016101900000003","101435","1","1","P2016101900000003-0451"
"PDY410692","PDY41069201","P2016101900000003","114573","1","1","P2016101900000003-0475"
"PDY410692","PDY41069201","P2016101900000003","117941","1","1","P2016101900000003-0420"
"PDY410692","PDY41069201","P2016101900000003","116359","1","1","P2016101900000003-0329"
"PDY410692","PDY41069201","P2016101900000003","100021","1","1","P2016101900000003-0470"
"PDY410692","PDY41069201","P2016101900000003","114741","1","1","P2016101900000003-0243"
"PDY410692","PDY41069201","P2016101900000003","109575","1","1","P2016101900000003-0391"
"PDY410692","PDY41069201","P2016101900000003","103491","1","1","P2016101900000003-0423"
"PDY410692","PDY41069201","P2016101900000003","105943","1","1","P2016101900000003-0291"
"PDY410692","PDY41069201","P2016101900000003","117823","1","1","P2016101900000003-0312"
"PDY410692","PDY41069201","P2016101900000003","115533","1","1","P2016101900000003-0324"
"PDY410692","PDY41069201","P2016101900000003","108167","1","1","P2016101900000003-0310"
"PDY410692","PDY41069201","P2016101900000003","115381","1","1","P2016101900000003-0163"
"PDY410692","PDY41069201","P2016101900000003","101209","1","1","P2016101900000003-0121"
"PDY410692","PDY41069201","P2016101900000003","114919","1","1","P2016101900000003-0380"
"PDY410692","PDY41069201","P2016101900000003","107233","1","1","P2016101900000003-0395"
"PDY410692","PDY41069201","P2016101900000003","110205","1","1","P2016101900000003-0362"
"PDY410692","PDY41069201","P2016101900000003","114197","1","1","P2016101900000003-0054"
"PDY410692","PDY41069201","P2016101900000003","101525","1","1","P2016101900000003-0358"
"PDY410692","PDY41069201","P2016101900000003","105017","1","1","P2016101900000003-0500"
"PDY410692","PDY41069201","P2016101900000003","100007","1","1","P2016101900000003-0428"
"PDY410692","PDY41069201","P2016101900000003","109445","1","1","P2016101900000003-0149"
"PDY410692","PDY41069201","P2016101900000003","115353","1","1","P2016101900000003-0219"
"PDY410692","PDY41069201","P2016101900000003","108549","1","1","P2016101900000003-0178"
"PDY410692","PDY41069201","P2016101900000003","111541","1","1","P2016101900000003-0455"
"PDY410692","PDY41069201","P2016101900000003","116363","1","1","P2016101900000003-0419"
"PDY410692","PDY41069201","P2016101900000003","100933","1","1","P2016101900000003-0106"
"PDY410692","PDY41069201","P2016101900000003","111185","1","1","P2016101900000003-0132"
"PDY410692","PDY41069201","P2016101900000003","105333","1","1","P2016101900000003-0240"
"PDY410692","PDY41069201","P2016101900000003","111051","1","1","P2016101900000003-0325"
"PDY410692","PDY41069201","P2016101900000003","113005","1","1","P2016101900000003-0058"
"PDY410692","PDY41069201","P2016101900000003","114939","1","1","P2016101900000003-0392"
"PDY410692","PDY41069201","P2016101900000003","115323","1","1","P2016101900000003-0015"
"PDY410692","PDY41069201","P2016101900000003","114575","1","1","P2016101900000003-0145"
"PDY410692","PDY41069201","P2016101900000003","108225","1","1","P2016101900000003-0367"
"PDY410692","PDY41069201","P2016101900000003","109571","1","1","P2016101900000003-0249"
"PDY410692","PDY41069201","P2016101900000003","113007","1","1","P2016101900000003-0373"
"PDY410692","PDY41069201","P2016101900000003","103423","1","1","P2016101900000003-0002"
"PDY410692","PDY41069201","P2016101900000003","117425","1","1","P2016101900000003-0317"
"PDY410692","PDY41069201","P2016101900000003","108557","1","1","P2016101900000003-0254"
"PDY410692","PDY41069201","P2016101900000003","112971","1","1","P2016101900000003-0301"
"PDY410692","PDY41069201","P2016101900000003","100955","1","1","P2016101900000003-0137"
"PDY410692","PDY41069201","P2016101900000003","102553","1","1","P2016101900000003-0116"
"PDY410692","PDY41069201","P2016101900000003","110381","1","1","P2016101900000003-0495"
"PDY410692","PDY41069201","P2016101900000003","104509","1","1","P2016101900000003-0318"
"PDY410692","PDY41069201","P2016101900000003","104517","1","1","P2016101900000003-0152"
"PDY410692","PDY41069201","P2016101900000003","111125","1","1","P2016101900000003-0316"
"PDY410692","PDY41069201","P2016101900000003","100025","1","1","P2016101900000003-0134"
"PDY410692","PDY41069201","P2016101900000003","115359","1","1","P2016101900000003-0237"
"PDY410692","PDY41069201","P2016101900000003","117445","1","1","P2016101900000003-0260"
